Name,Year
L'anno prossimo vado a letto alle dieci,1995
Атентат - Осіннє вбивство у Мюнхені,1995
Kristin Lavransdatter,1995
The Last Word,1995
รักแท้บทที่ 1,1995
End Of The Harvest,1995
The Neon Bible,1995
The Christmas Elves,1995
The Baby-Sitters Club,1995
Slayers: The Motion Picture,1995
A Kid in King Arthur's Court,1995
Bigard - 100% Tout neuf,1995
Se7en,1995
Mighty Aphrodite,1995
To Die For,1995
Showgirls,1995
The Horseman on the Roof,1995
Clockers,1995
Steal Big Steal Little,1995
Screamers,1995
The Tie That Binds,1995
Blue in the Face,1995
Aasai,1995
The Last Supper,1995
Man of the Year,1995
Tie-Died: Rock 'n Roll's Most Deadicated Fans,1995
Funny Bones,1995
To the Limit,1995
Mad Season - Live at the Moore,1995
Nemesis 2: Nebula,1995
Maborosi,1995
The Bridges Of Madison County,1995
Fay's 12 Days of Christmas,1995
Notes from Underground,1995
Zoya,1995
Not of This Earth,1995
Someone Else's America,1995
Bang,1995
Blush,1995
High School Ghosthustlers,1995
Parella de tres,1995
The Death of Yugoslavia,1995
The Fantasy Worlds of Irwin Allen,1995
Biohazard: Dynamo Open Air,1995
The Unspoken Truth,1995
Breaking Free,1995
The Universe of Jacques Demy,1995
A Bucket of Blood,1995
Harvest Home,1995
WCW Fall Brawl 1995,1995
The Flower of My Secret,1995
Persuasion,1995
Flirt,1995
Body Chemistry 4: Full Exposure,1995
Blood & Donuts,1995
The Journey of August King,1995
The Celluloid Closet,1995
Rough Magic,1995
Other Voices Other Rooms,1995
Le Plus bel âge...,1995
The Ordinary Madness of Charles Bukowski,1995
Don't Forget You're Going to Die,1995
Dadetown,1995
The Colony,1995
The Stars Fell on Henrietta,1995
Margaret's Museum,1995
The Grotesque,1995
Digital Man,1995
"Nice, Very Nice",1995
Tot ziens,1995
Get Shorty,1995
Leaving Las Vegas,1995
Now and Then,1995
Dilwale Dulhania Le Jayenge,1995
Jade,1995
Three Wishes,1995
The World and Time Enough,1995
Never Talk to Strangers,1995
Blonde Heaven,1995
The Babysitter,1995
The Heidi Chronicles,1995
How To Make An American Quilt,1995
Lee Evans: Live from the West End,1995
The Immortals,1995
Kicking and Screaming,1995
The Man Who Was Allowed to Leave,1995
Sender Unknown,1995
The Adventures of Young Indiana Jones: Attack of the Hawkmen,1995
Girl in the Cadillac,1995
Naseem,1995
Tribunal,1995
At the midnight hour,1995
A Streetcar Named Desire,1995
Trilogy of Lust,1995
Bloodfist VII,1995
Hotel Paradise,1995
El palomo cojo,1995
Strange Days,1995
Copycat,1995
"Hi, Are You Alone?",1995
Stevie Ray Vaughan: Live from Austin Texas,1995
The Outpost,1995
The Scarlet Letter,1995
The Day of the Beast,1995
Dead Presidents,1995
Forgotten Silver,1995
Monrad & Rislund: Panik I Pladderballe,1995
Kummeli Stories,1995
Serial Killer,1995
Gunsmith Cats: Bulletproof!,1995
The Low Life,1995
Endless Winter,1995
Across the Sea of Time,1995
Dragon Killer,1995
Film Spricht Viele Sprachen,1995
Bed,1995
Shadow Skill,1995
Degree of Guilt,1995
Young Policemen in Love,1995
Virgin Mary,1995
"Phish: 10-21-1995 Pershing Auditorium, Lincoln, NE",1995
Drawn From Memory,1995
Boy! Gising!,1995
Stormchasers,1995
Faces of Death V,1995
Toy Story,1995
GoldenEye,1995
Casino,1995
Home for the Holidays,1995
Fair Game,1995
Nick of Time,1995
Panther,1995
Things to Do in Denver When You're Dead,1995
Total Eclipse,1995
Devil Angel,1995
Sugartime,1995
Avantyura,1995
La croisade d'Anne Buridan,1995
Bodily Harm,1995
The Crossing Guard,1995
Young Ivanhoe,1995
The Dark Dealer,1995
The Awakening,1995
Be Careful With That Axe Eugene,1995
The Making of Steven Spielberg's 'Jaws',1995
All Men Are Liars,1995
Die lustige Welt der Tiere 5,1995
Angel of Darkness Volume 4,1995
Interface,1995
She Fought Alone,1995
Mommy,1995
Playing Dangerous,1995
Nemici d'infanzia,1995
It Takes Two,1995
Gold Diggers: The Secret of Bear Mountain,1995
On Earth as It Is in Heaven,1995
A Midwinter's Tale,1995
Wild Bill,1995
Lang leve de koningin,1995
Sunset at Chaopraya,1995
Peter and the wolf,1995
Clarence Gatemouth Brown - In Concert,1995
Franz Kafka's It's a Wonderful Life,1995
Bottom Live The Big Number 2 Tour,1995
Superfights,1995
Hard Evidence,1995
WCW World War 3 1995,1995
Penitentiary Angel,1995
"Mark Thomas: Sex, Filth and Religion",1995
Ram Jaane,1995
Captain Nuke and the Bomber Boys,1995
Nothing Lasts Forever,1995
Josh Kirby... Time Warrior: Trapped on Toyworld,1995
Mirage,1995
National Lampoon's Favorite Deadly Sins,1995
The Dogs of Riga,1995
Nueva yol,1995
Manneken Pis,1995
Droid Gunner,1995
The Song Spinner,1995
Body Strokes,1995
Dicke Freunde,1995
Two Much,1995
Mouth to Mouth,1995
Xtro 3: Watch the Skies,1995
Jumanji,1995
Heat,1995
Twelve Monkeys,1995
Father of the Bride Part II,1995
Dead Man Walking,1995
Homeward Bound II: Lost in San Francisco,1996
Cutthroat Island,1995
Nixon,1995
Four Rooms,1995
"Cry, the Beloved Country",1995
Lohk thang bai hai naai khon diao,1995
Davids bog,1996
Wallace and Gromit: A Close Shave,1995
Crusty Demons of Dirt 2,1996
Who Killed Pixote?,1996
Asfalt Tango,1996
Repligator,1996
Der Bockerer II - Österreich ist frei!,1996
Cyborg 3: The Recycler,1995
Zion Canyon: Treasure of the Gods,1996
IMAX - Survival Island,1996
100 Years of Horror: The Count and Company,1996
Fei hu xiong xin 2 zhi ao qi bi tian gao,1996
Rebound: The Legend of Earl 'The Goat' Manigault,1996
Sex Symbol Dynasty: Women Behind the Dynasty,1996
Bye Bye Birdie,1995
The Grave,1996
An Angel for Christmas,1996
Sostiene Pereira,1996
A Couch in New York,1996
Tom and Huck,1995
La principessa triste,1996
Lunar Cop,1995
Bio Hunter,1995
Almost Blue,1996
Living a Zombie Dream,1996
Cresceranno i carciofi a Mimongo,1996
No Sex Last Night,1996
Spot's Magical Christmas,1995
Closer and Closer,1996
Espresso Depresso,1996
Jurassic Fart,1996
The Treasure Seekers,1996
Lustful Revenge,1996
The Saint Inspector,1996
Unpredictable Nature of the River,1996
Race Against Time: The Search for Sarah,1996
Terminal Rush,1996
The Home Coming,1996
The Fantasticks,1995
Potatishandlaren / Kunglig Toilette,1996
Just a Girl,1995
Wilderness,1996
Passion,1996
"One Girl, 2 Guns",1996
George Winston - Seasons In Concert,1996
From Dusk Till Dawn,1996
Bed of Roses,1996
Big Bully,1996
Manny & Lo,1996
Caught,1996
The Stendhal Syndrome,1996
Shall We Dance?,1996
Tøsepiger,1996
The Legend of the Ruby Silver,1996
Hanf - Das Milliarden-Dollar-Kraut,1996
The Rockford Files: If the Frame Fits...,1996
Madagascar Skin,1996
Paul Verhoeven - From Holland to Hollywood,1996
Kid Cop,1996
Macadam tribu,1996
Widow's Kiss,1996
Street Angels,1996
Fear Itself:  The Bread of Circuses,1996
All About Monster Trucks,1996
The Elephant Never Forgets,1996
The Wetonkawa Flash,1996
Carried Away,1996
Drifting Clouds,1996
Female Perversions,1996
The Hunters,1996
Dunston Checks In,1996
Youp van 't Hek: Scherven,1996
God's Comedy,1996
Akropol,1996
Coimbatore Maaple,1996
Celluloide,1996
Time Demon,1996
Cinderella,1996
Animal Instincts III,1996
Broken Branches,1996
Princess Alisea,1996
Our Friends in the North,1996
Und tschüss! Auf Mallorca,1996
The Right to Remain Silent,1996
Kiti,1996
L'exil du roi Behanzin,1996
Cadillac Ranch,1996
For Love Alone: The Ivana Trump Story,1996
The Sandman,1996
Not Again!,1996
Bio-Dome,1996
Arne Anka - En afton på Zekes,1996
New Third Gangster: Outbreak Kansai Yakuza Wars,1996
Real Money,1996
American Job,1996
Nuumamonjaa: Time and Space Adventures,1996
English Babu Desi Mem,1996
Too Loud A Solitude,1996
The Sun Has Ears,1996
Puk Nini,1996
Le métis,1996
Gir-gir,1996
Asientos,1996
Temedy,1996
The Halfback of Notre Dame,1996
Happy Gilmore,1996
Muppet Treasure Island,1996
White Squall,1996
Bloodsport II,1996
Bottle Rocket,1996
Hard Eight,1996
When Saturday Comes,1996
Unforgettable,1996
Police Story 4: First Strike,1996
Up Close & Personal,1996
Nothing Funny,1996
The Late Shift,1996
Splatter: Naked Blood,1996
Surprise,1996
Before and After,1996
Sztracsatella,1996
Gone in the Night,1996
Azhakiya Ravanan,1996
The Fundamental and Pitiful Look,1996
When Friendship Kills,1996
National Geographic: The Last Feast of the Crocodiles,1996
Mary Reilly,1996
The Juror,1996
Space Truckers,1996
Eastern Exposure 3 - Underachievers,1996
Gulliver's Travels,1996
Sleeping Man,1996
Live Wire: Human Time Bomb,1996
Pie in the Sky,1996
Tri Star,1996
Das Karussell des Todes,1996
Rohe Ostern,1996
Strangled Lives,1996
Project: ALF,1996
Bullet,1996
Anton,1996
Demon Beast Resurrection Volume 2,1996
Halo,1996
Und keiner weint mir nach,1996
VeggieTales: Dave and the Giant Pickle,1996
Beautiful Girls,1996
Wing Commander IV: The Price of Freedom,1996
Smoke Jumpers,1996
The Boys Next Door,1996
Va' dove ti porta il cuore,1996
Kalloori Vaasal,1996
Blondes Have More Guns,1996
Biography: Yasser Arafat,1996
WWE In Your House 6: Rage in the Cage,1996
The Secret of the Hunchback,1996
Without Mercy,1996
Subterfuge,1996
Der Pakt – Wenn Kinder töten,1996
Haircut,1996
Broken Arrow,1996
Down Periscope,1996
Les Misérables: 10th Anniversary Concert at the Royal Albert Hall,1996
Poove Unakkaga,1996
Day of the Warrior,1996
The Birdcage,1996
Executive Decision,1996
Hellraiser: Bloodline,1996
Flirting with Disaster,1996
All Dogs Go to Heaven 2,1996
A Moment of Romance 3,1996
Pédale douce,1996
Fantôme avec chauffeur,1996
Somersault in a Coffin,1996
Loose Ends,1996
Mystery of the Box,1996
İstanbul Kanatlarımın Altında,1996
Doraemon: Nobita and Galactic Express,1996
Caged Hearts,1996
Tokiwa: The Manga Apartment,1996
Swiss Family Robinson,1996
Undertow,1996
Demon Beast Resurrection Volume 4,1996
Trouble in the Image,1996
Haru,1996
Ed,1996
A Family Thing,1996
Young and Dangerous 2,1996
The Quiet Room,1996
Race the Sun,1996
In the Blink of an Eye,1996
"Nice to Meet You, Please Don't Rape Me!",1996
Cruelty,1996
Dead Man's Island,1996
Bruno vs. Tyson II,1996
Forgotten Sins,1996
Wives III,1996
The Dress,1996
It's My Party,1996
Les derniers jours d'Emmanuel Kant,1996
True Crime,1996
Night Hunter,1996
Potatishandlaren,1996
Joyû-rei,1996
Annie O,1996
Evil Has a Face,1996
Der Blinde,1996
Vasantha Vaasal,1996
Cassiopéia,1996
Debutante Detective Corps,1996
Gel Fatal,1996
Andersonville,1996
Die Tunnelgangster von Berlin,1996
One Good Turn,1996
Zig Zag,1996
Demon in the Bottle,1996
A Face to Die For,1996
Prisoner of the Mountains,1996
The Wolves,1996
Café Hector,1996
Dalva,1996
Conundrum,1996
At Full Gallop,1996
Primal Fear,1996
Fargo,1996
The Quest,1996
James and the Giant Peach,1996
Mrs. Winterbourne,1996
Faithful,1996
I Shot Andy Warhol,1996
Chicken,1996
Loaded,1996
Femalien,1996
Iron Monkey 2,1996
Eko Eko Azaraku II,1996
For the Moment,1996
Sabrina the Teenage Witch,1996
Fede Tider,1996
An Unfinished Affair,1996
Enfants de salaud,1996
Smashing Pumpkins - Live at Rockpalast,1996
Saajan Chale Sasural,1996
Deadly Web,1996
Desire,1996
The Hunchback of Notre Dame,1996
Dragon Quest Retsuden: Roto no Monshou,1996
Lady Ninja: Reflections of Darkness,1996
A Drifting Life,1996
Virtual Encounters,1996
Das Ende eines normalen Tages,1996
Szamba,1996
Dream for an Insomniac,1996
Catherine The Great,1996
Reborn from Hell: Samurai Armageddon,1996
My Sex Life... or How I Got Into an Argument,1996
The Haunting of Lisa,1996
Managua,1996
The Nymph,1996
Karaoke,1996
Josh Kirby... Time Warrior: Journey to the Magic Cavern,1996
Angst hat eine kalte Hand,1996
El Chicko,1996
Homecoming,1996
Zarkorr! The Invader,1996
Summer of Fear,1996
Brothers of the Frontier,1996
Papà dice messa,1996
Between Pancho Villa and a Naked Woman,1996
Sword of Honor,1996
クレヨンしんちゃん ヘンダーランドの大冒険,1996
Black Water,1996
Rajaputhran,1996
Pennywise: Home Movies,1996
Why?,1996
Celtic Pride,1996
Fear,1996
Portland,1996
"Matías, juez de línea",1996
Twister,1996
Mission: Impossible,1996
DragonHeart,1996
Doctor Who: The Movie,1996
The Craft,1996
The Arrival,1996
Last Dance,1996
Breaking the Waves,1996
Chris Rock: Bring the Pain,1996
UFC 9: Motor City Madness,1996
Eddie,1996
Flipper,1996
Le affinità elettive,1996
Twisted Desire,1996
Three Lives and Only One Death,1996
The Siege at Ruby Ridge,1996
Zone 39,1996
Naked Souls,1996
On Dangerous Ground,1996
The Eighteenth,1996
Nightjohn,1996
Fried Crumbed Brains,1996
Aayiram Naavulla Ananthan,1996
Soda Stereo - MTV Unplugged,1996
Open Season,1996
Punk Lawyer,1996
King of Robbery,1996
Duke of Groove,1996
L'oreille d'un sourd,1996
Where Are All the UFO's,1996
Regular Guys,1996
Original Gangstas,1996
Karmina,1996
The Stepford Husbands,1996
Josh Kirby... Time Warrior: Last Battle for the Universe,1996
The Burning Snail,1996
Le polygraphe,1996
Wanted Perfect Mother,1996
Wiseguy,1996
Edie & Pen,1996
"Carpati: 50 Miles, 50 Years",1996
Gry uliczne,1996
WCW Slamboree 1996,1996
Rock'em Sock'em 8,1996
Secrets & Lies,1996
If Lucy Fell,1996
My Son Is Innocent,1996
The Mikado,1996
Heaven's Prisoners,1996
Tornado!,1996
Love Is All There Is,1996
She-Shaman,1996
Lilian's Story,1996
Once Upon A Time in Triad Society,1996
Zero Kelvin,1996
5 Dead on the Crimson Canvas,1996
McLeod's Daughters,1996
Independence Day,1996
The Rock,1996
Eraser,1996
The Nutty Professor,1996
Striptease,1996
The Cable Guy,1996
The Phantom,1996
Lone Star,1996
Silent Trigger,1996
The Dentist,1996
Picnic,1996
Des nouvelles du bon Dieu,1996
Marvin the Martian in the Third Dimension,1996
Kiss [1996] Irvine,1996
"The Typewriter, the Rifle & the Movie Camera",1996
Beauty and the Beast,1996
"Aquí llega Condemor, el pecador de la pradera",1996
Midnight Heat,1996
Intimate Crimes,1996
Diebinnen,1996
Souvenir,1996
Pavithra Bandham,1996
Tender Fictions,1996
The Power Of Shakti,1996
Children of the Revolution,1996
Stealing Beauty,1996
Saint Clara,1996
"Delphine 1, Yvan 0",1996
Lost Book Found,1996
Rats in the Ranks,1996
Khiladiyon Ka Khiladi,1996
Party,1996
Jiskefet - Een doos vol lullo's,1996
Forbidden Zone : Alien Abduction,1996
Unter der Milchstraße,1996
Saahasa Veerudu Saagara Kanya,1996
Saradha Bullodu,1996
The Limbic Region,1996
David Bowie: Rockpalast,1996
A hetedik szoba,1996
A Perfect Candidate,1996
Lily Dale,1996
Mask of Death,1996
Playing Dangerous 2,1996
Werner - Das muss kesseln!!!,1996
Kavafis,1996
Shaquille O'Neal - Larger Than Life,1996
"Un animal, des animaux",1996
The Pathfinder,1996
Gonin 2,1996
Battle Arena Toshinden,1996
Young and Dangerous 3,1996
Exit in Red,1996
Witchcraft 8: Salem's Ghost,1996
One Survivor Remembers,1996
The Twilight of the Gods,1996
Armitage III: Poly Matrix,1996
Avvai Shanmugi,1996
A Time to Kill,1996
Phenomenon,1996
Matilda,1996
Kingpin,1996
Trainspotting,1996
The Frighteners,1996
Joe's Apartment,1996
Kadhal Kottai,1996
Multiplicity,1996
Workaholic,1996
Village of Dreams,1996
Helpless,1996
Shanghai Grand,1996
Special Effects: Anything Can Happen,1996
Alien Beach Party Massacre,1996
Boss,1996
Reggie's Prayer,1996
The Official 1996 NBA Championship: Chicago Bulls Unstop-A-Bulls,1996
Dragon Blue,1996
مسرحية قصة الحي الغربي,1996
Wavelength,1996
Tokyo-Paraguaipoa,1996
Saint-Exupéry - La Dernière Mission,1996
Illtown,1996
One Man's Justice,1996
Kiss [1996] New York 1996,1996
Passages,1996
Vibrations,1996
The Abduction,1996
The Pompatus of Love,1996
Jack Brown: Genius,1996
Ansatsu,1996
Trujillo: El poder del jefe III,1996
Siapa Dia,1996
Alle haben geschwiegen,1996
Emma,1996
Kids Return,1996
Peach,1996
Space Marines,1996
Gamera 2: Attack of the Legion,1996
How to Meet the Lucky Stars,1996
One Way Out,1996
Buddha Bless America,1996
Crimetime,1996
Les Bidochon,1996
The Appearance,1996
Lucky Punch,1996
Star Wreck IV: Kilpailu,1996
Hello My Dear Wrong Number,1996
What I Have Written,1996
Haiti. Untitled,1996
No Loans Today,1996
Harriet the Spy,1996
Foreign Moon,1996
Aatank,1996
Una papa sin catsup,1996
The Lumière Brothers' First Films,1996
The Island of Dr. Moreau,1996
Escape from L.A.,1996
Sling Blade,1996
The Fan,1996
The Crow: City of Angels,1996
The Spitfire Grill,1996
She's the One,1996
Basquiat,1996
Foxfire,1996
Cristal: Ambición Mortal,1996
Bordello of Blood,1996
Chain Reaction,1996
Those Were the Days,1996
Jack,1996
Kansas City,1996
Alien Avengers,1996
My Friend Joe,1996
Shootfighter 2,1996
Metallica: Live at Lollapalooza,1996
Oedipus Mayor,1996
"The Prisoner of Zenda, Inc.",1996
Touching Starlight,1996
Hart to Hart: Till Death Do Us Hart,1996
La Comédie-Française,1996
Sacred Cargo,1996
Voices Through Time,1996
The Last Home Run,1996
Introducing Morrissey,1996
Pusher,1996
Aladdin and the King of Thieves,1996
Gotti,1996
The Funeral,1996
Habit,1996
Alaska,1996
Thieves,1996
Animal Love,1996
The Trigger Effect,1996
Tiger Heart,1996
Nénette et Boni,1996
Autumn Sun,1996
Pon un hombre en tu vida,1996
Blind Date,1996
Sticks and Stones,1996
Metukudi,1996
The Prince,1996
A Very Brady Sequel,1996
Tin Cup,1996
Killer Condom,1996
Carpool,1996
The Cold Light of Day,1996
X,1996
Tenchi Muyô! In Love,1996
American Yakuza 2: Back to Back,1996
Black Day Blue Night,1996
Le cri de la soie,1996
The Wife,1996
Never Too Late,1996
The First Wives Club,1996
Bulletproof,1996
The Rich Man's Wife,1996
Kama Sutra - A Tale of Love,1996
Surviving Picasso,1996
Fire,1996
Curdled,1996
American Strays,1996
Concorde - British Airways,1996
Feeling Minnesota,1996
Schizopolis,1996
UFC 11: The Proving Ground,1996
A Loss of Innocence,1996
Full Circle,1996
Ilona llega con la lluvia,1996
Besos en la frente,1996
Les Victimes,1996
Stefanie's Gift,1996
Everything Relative,1996
Few of Us,1996
Portraits Chinois,1996
Entertaining Angels - The Dorothy Day Story,1996
First Option,1996
Floating Life,1996
Muhammad Ali The Whole Story,1996
Schizofrantic,1996
Bogus,1996
Maximum Risk,1996
Dating the Enemy,1996
Small Time,1996
Lilies,1996
Vampirella,1996
Killer: A Journal of Murder,1996
Foreign Land,1996
Around the World With Timon and Pumbaa,1996
Beyond Hypothermia,1996
Neverwhere,1996
Little Surprises,1996
Escoriandoli,1996
The Big Squeeze,1996
The Escort,1996
Zirat Ha'Rezach,1996
Brooms,1996
Pure Danger,1996
Listen,1996
Undue Influence,1996
Newsboys: Down Under the Big Top,1996
Two Mothers for Zachary,1996
Spitzenleistung,1996
What Love Sees (1996),1996
Extreme Measures,1996
Irma Vep,1996
La Promesse,1996
Albino Alligator,1996
American Buffalo,1996
Fetishes,1996
Susie Q,1996
Sleepers,1996
Romeo + Juliet,1996
That Thing You Do!,1996
D3: The Mighty Ducks,1996
The Chamber,1996
High School High,1996
The People vs. Larry Flynt,1996
Michael Collins,1996
Get on the Bus,1996
Swingers,1996
To Gillian on Her 37th Birthday,1996
The Portrait of a Lady,1996
Snowriders,1996
The Final Cut,1996
Jude,1996
Wedding Bell Blues,1996
Jakten på Nyresteinen,1996
The Long Kiss Goodnight,1996
Solo,1996
Another Mother,1996
Lost and Found,1996
Murder at My Door,1996
Clarkson: Unleashed on Cars,1996
Sånt är livet,1996
Stardust Stricken - Mohsen Makhmalbaf: A Portrait,1996
The Disappearance of Garcia Lorca,1996
Ninne Pelladutha,1996
The Uninvited,1996
Alien Terminator,1996
Aquarium,1996
Them,1996
Shin Chan: Aventuras en Henderland,1996
Eva Perón,1996
Seven Servants,1996
Predictions of Fire,1996
The Bloody Child,1996
Night Visitors,1996
Man with a Plan,1996
The White Lioness,1996
Du bist nicht allein – Die Roy Black Story,1996
North Star,1996
